provinceID,year,week,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
1,2000,01,0.00,0.00,0.18,1.73,8.11,16.40,21.82,21.53,16.04,8.83,3.46,1.43,0.24,0.18,0.06,0.00,0.00,0.00,0.00,0.00,0.00
1,2000,02,0.00,0.00,0.06,1.19,5.37,11.87,19.50,22.66,18.96,12.28,5.31,1.85,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00,0.00
1,2000,03,0.00,0.00,0.00,0.89,4.23,12.52,22.06,24.87,18.25,10.55,4.17,1.43,0.54,0.36,0.06,0.06,0.00,0.00,0.00,0.00,0.00
1,2000,04,0.00,0.00,0.06,0.60,3.94,15.38,24.99,24.93,17.29,7.45,3.04,1.43,0.54,0.24,0.12,0.00,0.00,0.00,0.00,0.00,0.00
1,2000,05,0.00,0.00,0.00,0.42,2.44,13.54,22.96,26.18,17.89,9.54,4.41,1.79,0.60,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2000,06,0.00,0.00,0.00,0.12,1.43,9.78,22.78,26.65,21.35,10.49,5.19,1.73,0.36,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2000,07,0.00,0.00,0.00,0.24,2.86,12.52,28.74,27.49,18.13,6.32,2.98,0.54,0.12,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2000,08,0.00,0.00,0.00,0.30,3.82,15.74,30.29,27.79,14.25,5.31,2.09,0.24,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2000,09,0.00,0.00,0.00,0.00,1.61,12.52,26.89,29.52,18.37,7.27,2.39,1.31,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2000,10,0.00,0.00,0.00,0.12,0.95,8.59,22.84,27.73,21.65,10.91,5.07,1.97,0.12,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2000,11,0.00,0.00,0.00,0.18,2.27,14.97,27.79,24.75,15.68,8.94,3.28,1.85,0.24,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2000,12,0.00,0.00,0.06,0.78,6.02,19.38,28.80,23.79,12.52,5.61,1.79,1.13,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2000,13,0.00,0.00,0.24,1.67,7.45,22.66,28.74,21.53,11.15,4.11,1.61,0.66,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2000,14,0.00,0.06,0.36,3.34,12.16,25.82,25.58,18.90,9.06,3.52,0.72,0.42,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2000,15,0.00,0.12,1.25,4.41,12.64,21.29,24.09,18.72,10.73,4.83,1.49,0.30,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2000,16,0.00,0.00,0.83,2.98,8.47,13.30,20.99,20.99,15.98,9.72,4.35,1.73,0.42,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2000,17,0.00,0.06,0.06,1.01,3.94,6.74,12.28,15.15,18.60,15.80,12.05,6.38,4.77,2.09,0.66,0.30,0.12,0.00,0.00,0.00,0.00
1,2000,18,0.00,0.00,0.06,0.24,0.72,2.74,4.95,8.17,12.52,14.61,17.11,13.48,9.66,7.27,4.17,2.86,0.66,0.48,0.12,0.12,0.06
1,2000,19,0.00,0.00,0.00,0.06,0.78,1.19,2.50,5.31,8.35,11.15,13.66,15.74,13.83,9.78,7.69,4.59,3.40,0.83,0.72,0.18,0.24
1,2000,20,0.00,0.00,0.06,0.36,0.72,1.31,2.50,4.95,7.75,10.55,13.30,16.04,13.54,11.63,7.63,4.29,3.16,1.25,0.54,0.30,0.12
1,2000,21,0.00,0.00,0.00,0.30,1.01,1.55,2.86,4.17,8.65,10.79,15.74,13.71,14.67,10.73,7.69,4.05,2.44,1.01,0.48,0.12,0.00
1,2000,22,0.00,0.00,0.00,0.18,0.78,1.37,2.62,4.35,9.72,12.64,15.98,15.09,15.15,9.66,6.38,3.70,1.79,0.54,0.06,0.00,0.00
1,2000,23,0.00,0.00,0.00,0.00,0.30,1.07,2.09,3.46,7.63,12.22,17.41,16.88,14.67,12.16,6.62,3.46,1.61,0.36,0.06,0.00,0.00
