provinceID,year,week,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
10,2000,01,0.00,0.11,0.60,4.21,16.99,27.43,21.48,17.87,8.14,2.51,0.55,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,2000,02,0.00,0.11,0.33,2.51,11.80,26.28,25.46,17.49,9.95,4.26,1.53,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,2000,03,0.00,0.00,0.16,0.82,8.25,23.93,26.72,16.94,12.95,5.68,3.01,1.42,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,2000,04,0.00,0.00,0.00,0.11,1.48,13.93,30.05,26.28,14.15,7.76,4.15,1.80,0.22,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,2000,05,0.00,0.00,0.00,0.05,0.77,10.87,27.98,29.84,16.56,8.20,3.93,1.37,0.33,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,2000,06,0.00,0.00,0.00,0.05,1.37,13.93,30.55,29.02,16.45,5.52,2.35,0.60,0.05,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,2000,07,0.00,0.00,0.00,0.05,2.51,15.14,29.02,31.15,15.14,5.08,1.42,0.38,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,2000,08,0.00,0.00,0.00,0.00,1.42,9.78,26.94,31.42,20.87,6.78,1.97,0.71,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,2000,09,0.00,0.00,0.00,0.00,0.05,2.73,13.01,32.35,29.13,15.74,4.54,1.91,0.49,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,2000,10,0.00,0.00,0.00,0.00,0.00,1.09,7.32,24.64,33.33,21.04,8.47,2.57,0.98,0.44,0.11,0.00,0.00,0.00,0.00,0.00,0.00
10,2000,11,0.00,0.00,0.00,0.00,0.00,1.04,7.10,27.10,30.44,21.64,7.54,3.39,1.15,0.44,0.05,0.11,0.00,0.00,0.00,0.00,0.00
10,2000,12,0.00,0.00,0.00,0.00,0.00,0.38,4.48,17.98,29.84,24.97,13.22,5.41,2.51,0.60,0.49,0.05,0.05,0.00,0.00,0.00,0.00
10,2000,13,0.00,0.00,0.00,0.00,0.00,0.33,2.35,12.35,25.30,28.63,17.81,7.38,3.50,1.31,0.71,0.22,0.05,0.05,0.00,0.00,0.00
10,2000,14,0.00,0.00,0.00,0.00,0.00,0.38,1.97,9.29,21.04,29.45,21.58,9.62,4.10,1.48,0.87,0.16,0.05,0.00,0.00,0.00,0.00
10,2000,15,0.00,0.00,0.00,0.00,0.00,0.27,2.02,6.12,16.72,24.81,26.72,13.99,6.01,2.02,0.98,0.27,0.05,0.00,0.00,0.00,0.00
10,2000,16,0.00,0.00,0.00,0.00,0.00,0.22,0.98,3.66,8.69,18.69,22.24,21.91,12.95,5.85,3.33,1.20,0.16,0.11,0.00,0.00,0.00
10,2000,17,0.00,0.00,0.00,0.00,0.00,0.11,0.44,1.31,5.14,9.07,16.28,21.91,19.73,13.11,6.72,4.37,1.42,0.22,0.11,0.05,0.00
10,2000,18,0.00,0.00,0.00,0.00,0.00,0.05,0.16,0.60,1.80,4.70,9.45,16.07,20.44,19.89,14.26,8.25,2.90,0.93,0.44,0.05,0.00
10,2000,19,0.00,0.00,0.00,0.00,0.00,0.11,0.05,0.44,1.86,4.48,8.14,13.44,20.66,20.05,16.07,9.56,3.55,1.09,0.49,0.00,0.00
10,2000,20,0.00,0.00,0.00,0.00,0.00,0.05,0.22,1.26,2.51,4.59,9.02,13.88,18.09,20.66,15.63,9.23,3.83,0.77,0.27,0.00,0.00
10,2000,21,0.00,0.00,0.00,0.00,0.11,0.16,0.82,2.51,4.59,7.43,11.04,16.23,19.67,17.60,11.91,5.41,2.13,0.38,0.00,0.00,0.00
10,2000,22,0.00,0.00,0.00,0.00,0.27,0.66,1.75,4.92,8.47,13.39,17.54,18.25,17.76,11.04,3.93,1.48,0.38,0.16,0.00,0.00,0.00
10,2000,23,0.00,0.00,0.00,0.11,0.87,1.53,5.19,7.98,15.46,17.27,18.69,16.28,10.22,4.15,1.37,0.49,0.38,0.00,0.00,0.00,0.00
10,2000,24,0.00,0.05,0.16,0.44,1.26,3.83,7.10,12.51,16.67,19.67,17.38,10.82,5.57,3.11,1.04,0.38,0.00,0.00,0.00,0.00,0.00
10,2000,25,0.05,0.05,0.38,0.38,1.69,4.43,7.76,12.30,16.89,17.60,16.34,10.77,6.67,2.79,1.31,0.49,0.11,0.00,0.00,0.00,0.00
10,2000,26,0.00,0.11,0.33,0.71,2.02,3.33,8.47,11.86,16.50,16.94,16.67,10.22,6.83,3.99,1.26,0.60,0.16,0.00,0.00,0.00,0.00
10,2000,27,0.00,0.05,0.55,1.26,2.13,4.64,8.03,12.62,16.39,16.12,16.17,10.71,6.23,3.28,1.37,0.27,0.16,0.00,0.00,0.00,0.00
10,2000,28,0.00,0.22,0.49,0.93,2.30,4.15,8.58,12.51,16.28,17.32,15.19,10.87,5.46,3.55,1.26,0.60,0.22,0.00,0.05,0.00,0.00
10,2000,29,0.00,0.11,0.22,0.33,1.15,3.44,5.25,10.22,13.44,17.10,17.16,12.79,9.07,5.19,2.84,1.15,0.38,0.11,0.05,0.00,0.00
10,2000,30,0.00,0.00,0.16,0.44,0.93,2.79,4.59,8.14,14.32,16.12,16.39,14.54,9.78,6.07,3.33,1.64,0.49,0.27,0.00,0.00,0.00
10,2000,31,0.00,0.00,0.05,0.44,0.82,2.57,4.92,8.69,13.55,15.57,15.90,14.86,8.80,7.32,3.66,1.80,0.82,0.22,0.00,0.00,0.00
10,2000,32,0.00,0.00,0.00,0.22,0.87,1.86,5.03,7.16,12.79,15.08,16.78,13.22,11.91,6.39,5.03,2.40,0.93,0.33,0.00,0.00,0.00
10,2000,33,0.00,0.00,0.16,0.27,0.82,2.95,4.92,9.29,12.79,15.79,16.12,11.69,10.16,7.81,3.77,2.13,0.98,0.22,0.11,0.00,0.00
10,2000,34,0.00,0.05,0.11,0.16,1.04,1.80,4.97,7.70,11.75,15.25,16.23,12.73,11.26,7.87,5.03,2.79,0.93,0.33,0.00,0.00,0.00
