provinceID,year,week,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
16,2000,01,0.00,0.00,0.00,0.26,1.82,9.20,21.63,29.07,19.50,11.96,4.63,1.66,0.21,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,02,0.00,0.00,0.00,0.10,1.14,7.96,21.58,26.47,20.64,11.86,6.50,3.43,0.26,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,03,0.00,0.00,0.00,0.05,2.18,13.83,23.24,23.61,17.52,10.09,5.20,3.59,0.62,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,04,0.00,0.00,0.00,0.05,2.44,14.72,23.61,23.56,16.74,11.02,4.26,2.70,0.83,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,05,0.00,0.00,0.00,0.10,4.11,14.25,21.63,22.20,17.78,10.50,5.82,2.81,0.73,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,06,0.00,0.00,0.00,0.16,4.99,14.72,23.14,24.02,16.69,8.11,5.10,2.55,0.47,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,07,0.00,0.00,0.00,0.68,5.04,17.78,25.48,22.62,15.55,7.12,3.54,1.92,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,08,0.00,0.00,0.00,0.36,3.69,18.77,28.03,24.18,14.46,6.71,2.44,1.09,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,09,0.00,0.00,0.00,0.05,2.55,15.44,30.94,25.12,14.66,6.50,3.17,1.40,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,10,0.00,0.00,0.00,0.10,2.03,14.92,32.81,26.31,13.88,6.24,2.70,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,11,0.00,0.00,0.00,0.57,5.62,26.73,31.98,20.38,9.78,3.69,0.94,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,12,0.00,0.00,0.00,1.14,11.70,30.16,29.69,18.51,6.08,2.08,0.47,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,13,0.00,0.00,0.21,2.44,15.03,29.49,27.46,16.74,6.29,1.72,0.47,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,14,0.00,0.00,0.68,3.90,17.16,28.65,24.65,16.64,5.98,1.92,0.36,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,15,0.00,0.05,0.78,3.54,12.84,25.53,25.85,18.72,8.37,3.33,0.68,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,16,0.00,0.00,0.31,1.92,7.18,15.34,21.94,23.71,16.07,8.01,3.64,1.25,0.47,0.10,0.05,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,17,0.00,0.00,0.16,0.73,1.66,5.04,10.87,17.52,21.11,18.04,12.53,6.97,3.12,1.56,0.36,0.26,0.05,0.00,0.00,0.00,0.00
16,2000,18,0.00,0.00,0.00,0.21,0.52,1.04,2.96,5.82,10.97,16.43,17.06,17.26,12.90,7.90,3.17,2.18,1.20,0.31,0.00,0.05,0.00
16,2000,19,0.00,0.00,0.00,0.05,0.36,0.52,1.35,2.34,6.66,9.20,13.47,16.48,16.22,13.94,9.05,5.98,2.39,1.35,0.47,0.10,0.05
16,2000,20,0.00,0.00,0.00,0.26,0.26,0.57,1.35,2.55,5.98,8.63,12.27,15.24,15.81,15.39,10.40,6.71,2.81,1.14,0.36,0.21,0.05
16,2000,21,0.00,0.00,0.00,0.26,0.36,0.62,1.82,3.17,5.88,10.19,12.84,15.50,16.54,13.26,10.92,5.25,2.34,0.62,0.36,0.00,0.05
16,2000,22,0.00,0.00,0.16,0.26,0.68,1.46,2.18,4.78,7.54,11.28,15.50,16.48,16.17,11.39,7.07,3.54,1.09,0.26,0.10,0.00,0.05
16,2000,23,0.00,0.05,0.21,0.36,1.14,2.08,3.07,5.51,9.52,14.20,15.65,15.70,14.66,9.93,5.30,2.03,0.42,0.10,0.00,0.05,0.00
16,2000,24,0.00,0.26,0.21,0.68,1.40,1.61,3.85,6.60,12.06,13.31,15.91,17.78,12.58,8.01,4.47,0.83,0.31,0.05,0.00,0.00,0.05
16,2000,25,0.00,0.31,0.21,0.68,1.20,1.82,4.26,8.16,11.28,15.76,16.85,16.17,12.22,7.38,2.65,0.78,0.16,0.05,0.00,0.05,0.00
16,2000,26,0.00,0.10,0.21,0.68,0.83,2.13,4.78,7.23,13.05,15.08,17.52,16.33,12.48,6.08,2.50,0.68,0.21,0.00,0.05,0.05,0.00
16,2000,27,0.00,0.00,0.36,0.42,0.73,2.50,4.47,7.54,13.00,16.17,17.89,16.12,11.96,5.56,2.03,0.68,0.47,0.05,0.05,0.00,0.00
16,2000,28,0.00,0.00,0.21,0.21,0.68,2.18,4.47,7.80,12.90,16.54,17.21,17.00,11.75,5.67,2.34,0.36,0.52,0.10,0.05,0.00,0.00
16,2000,29,0.00,0.00,0.16,0.21,0.68,2.24,4.16,8.84,13.10,16.33,17.68,15.76,11.80,5.46,1.92,1.04,0.36,0.21,0.05,0.00,0.00
16,2000,30,0.00,0.00,0.16,0.21,0.94,2.70,5.62,9.57,14.04,17.32,16.95,13.99,9.26,5.25,2.18,1.14,0.36,0.21,0.10,0.00,0.00
16,2000,31,0.00,0.05,0.05,0.26,1.25,2.65,6.76,9.93,14.09,17.32,16.33,12.17,9.41,5.15,2.70,1.09,0.52,0.10,0.16,0.00,0.00
16,2000,32,0.00,0.00,0.21,0.26,1.56,3.80,6.97,11.60,13.10,17.73,15.50,11.91,7.07,5.41,2.76,1.35,0.42,0.31,0.05,0.00,0.00
16,2000,33,0.00,0.00,0.05,0.26,1.40,4.16,7.80,12.32,14.30,16.38,15.55,10.14,7.12,5.20,3.22,1.09,0.73,0.16,0.10,0.00,0.00
16,2000,34,0.00,0.00,0.00,0.05,0.73,2.08,6.55,10.97,13.52,16.54,15.81,12.01,8.16,6.34,4.00,1.82,0.83,0.42,0.10,0.05,0.00
16,2000,35,0.00,0.00,0.00,0.00,0.10,0.78,3.28,7.02,11.02,13.52,17.26,14.56,11.28,9.20,6.08,3.28,1.46,0.83,0.26,0.05,0.00
16,2000,36,0.00,0.00,0.00,0.05,0.26,1.56,2.76,6.03,10.45,13.78,13.83,14.30,13.05,10.66,6.08,4.32,1.92,0.62,0.31,0.00,0.00
16,2000,37,0.00,0.00,0.00,0.21,1.35,1.92,5.15,7.59,10.40,13.26,12.53,12.90,12.17,8.37,6.71,3.90,2.13,0.73,0.57,0.10,0.00
16,2000,38,0.00,0.00,0.05,0.73,1.46,2.70,5.98,8.22,11.34,12.17,12.74,12.58,11.39,7.80,6.08,3.69,1.92,0.68,0.42,0.05,0.00
16,2000,39,0.05,0.10,0.57,0.73,1.72,4.73,6.40,9.10,10.82,12.53,14.20,13.57,11.28,6.76,3.95,2.13,1.09,0.21,0.00,0.05,0.00
16,2000,40,0.10,0.47,0.73,1.04,2.91,5.82,8.42,10.35,13.62,15.44,15.29,12.74,5.77,4.00,1.87,1.20,0.16,0.05,0.00,0.00,0.00
16,2000,41,0.05,0.52,0.78,1.61,4.32,6.08,10.30,13.31,17.42,17.78,12.74,8.01,4.06,1.77,0.78,0.36,0.10,0.00,0.00,0.00,0.00
16,2000,42,0.00,0.21,0.99,2.08,5.82,10.19,16.07,19.40,18.72,13.10,7.90,3.43,1.61,0.31,0.16,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,43,0.00,0.26,0.78,3.02,7.64,15.76,21.68,20.75,15.86,8.37,3.85,1.35,0.42,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,44,0.05,0.47,2.08,7.38,17.73,26.37,21.53,13.47,5.82,2.81,1.66,0.52,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,45,0.36,1.92,8.58,21.53,29.28,19.55,8.68,4.63,3.17,1.40,0.57,0.26,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,46,0.83,4.89,19.97,29.33,21.32,10.92,4.73,3.69,2.60,0.73,0.94,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,47,1.46,9.67,26.57,24.70,17.99,8.74,4.16,3.48,1.66,0.68,0.47,0.31,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,48,2.03,12.27,26.94,24.02,17.26,8.01,4.21,2.34,1.51,0.52,0.52,0.10,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,49,3.80,16.90,26.83,20.59,15.76,7.18,3.95,2.34,1.20,0.57,0.47,0.36,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,50,7.12,19.71,25.85,18.30,14.51,6.76,3.12,1.92,1.35,0.52,0.36,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,51,6.34,18.46,23.61,20.70,14.66,7.38,3.90,2.03,1.40,0.62,0.62,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2000,52,2.24,11.28,19.19,22.41,19.97,11.60,6.81,2.96,1.56,0.94,0.73,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2001,01,0.05,0.73,5.46,12.27,19.08,19.97,16.17,10.09,5.56,2.81,3.28,3.17,1.09,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2001,02,0.00,0.00,0.16,4.00,12.79,21.01,21.06,14.98,10.71,5.62,4.58,4.00,0.88,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2001,03,0.00,0.00,0.00,0.10,4.63,12.79,19.40,20.18,13.47,9.93,9.26,8.84,1.30,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00
16,2001,04,0.00,0.00,0.00,0.00,0.88,6.76,17.16,22.00,19.45,13.52,9.93,9.67,0.57,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2001,05,0.00,0.00,0.00,0.00,0.21,3.90,14.30,21.84,22.98,16.90,11.70,7.70,0.42,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2001,06,0.00,0.00,0.00,0.00,0.05,1.98,9.36,20.70,22.62,20.59,15.34,8.32,0.94,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2001,07,0.00,0.00,0.00,0.00,0.10,0.78,6.29,18.82,23.82,23.50,16.02,9.62,0.88,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2001,08,0.00,0.00,0.00,0.00,0.10,0.16,4.16,13.78,22.93,25.43,19.71,12.32,1.14,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2001,09,0.00,0.00,0.00,0.00,0.00,0.21,1.77,9.57,20.44,26.00,22.93,15.70,3.02,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2001,10,0.00,0.00,0.00,0.00,0.00,0.00,0.99,5.04,15.81,22.05,26.73,22.26,6.50,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2001,11,0.00,0.00,0.00,0.00,0.00,0.00,0.62,4.00,11.91,19.92,29.23,26.73,7.07,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,2001,12,0.00,0.00,0.00,0.00,0.00,0.00,0.47,3.02,9.52,18.30,23.92,32.03,10.92,1.77,0.00,0.05,0.00,0.00,0.00,0.00,0.00
16,2001,13,0.00,0.00,0.00,0.00,0.00,0.00,0.10,1.56,5.82,13.94,22.41,32.71,19.14,3.69,0.62,0.00,0.00,0.00,0.00,0.00,0.00
16,2001,14,0.00,0.00,0.00,0.00,0.00,0.00,0.16,1.20,4.26,10.14,22.46,30.84,23.66,5.88,1.04,0.36,0.00,0.00,0.00,0.00,0.00
16,2001,15,0.00,0.00,0.00,0.00,0.00,0.05,0.21,0.88,3.74,11.49,19.50,25.79,25.27,10.14,2.55,0.21,0.16,0.00,0.00,0.00,0.00
16,2001,16,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.42,2.76,6.24,14.35,20.59,23.04,18.88,9.05,3.38,0.78,0.31,0.00,0.00,0.00
16,2001,17,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.16,0.68,2.39,6.03,11.18,17.73,18.36,18.93,12.84,7.33,2.76,1.20,0.26,0.05
16,2001,18,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.16,0.21,0.42,1.87,4.73,9.46,15.13,16.22,17.89,16.59,9.10,5.82,1.82,0.52
16,2001,19,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.31,0.21,1.25,3.74,7.54,12.90,16.07,16.85,16.90,13.16,7.64,3.22
