provinceID,year,week,SMN,SMT,VCI,TCI,VHI
12,2001,23,0.361,292.21,62.60,79.73,71.16
12,2001,24,0.363,292.78,59.97,78.32,69.14
12,2001,25,0.368,294.08,60.11,69.35,64.73
12,2001,26,0.370,295.23,59.69,58.03,58.86
12,2001,27,0.369,296.37,57.37,45.94,51.66
12,2001,28,0.360,297.02,53.58,40.51,47.04
12,2001,29,0.350,297.16,50.10,42.66,46.38
12,2001,30,0.344,297.37,50.67,42.40,46.54
12,2001,31,0.337,297.42,49.87,39.87,44.87
12,2001,32,0.323,296.68,43.16,42.85,43.00
12,2001,33,0.307,295.55,36.77,44.76,40.76
12,2001,34,0.291,294.30,33.39,47.10,40.24
12,2001,35,0.278,292.45,32.13,55.37,43.75
12,2001,36,0.270,290.69,34.72,59.27,46.99
12,2001,37,0.266,289.13,40.58,63.25,51.92
12,2001,38,0.261,288.09,46.84,55.38,51.11
12,2001,39,0.260,287.04,57.42,42.87,50.14
12,2001,40,0.252,285.15,66.58,43.04,54.81
12,2001,41,0.239,282.53,72.52,49.18,60.85
12,2001,42,0.226,280.31,70.99,50.70,60.84
12,2001,43,0.210,277.62,73.97,51.74,62.85
12,2001,44,0.193,274.63,75.86,48.37,62.11
12,2001,45,0.172,271.64,77.02,50.01,63.52
12,2001,46,0.146,267.95,75.32,54.79,65.05
12,2001,47,0.120,263.85,69.17,58.53,63.85
12,2001,48,0.099,259.40,60.55,70.61,65.58
12,2001,49,0.088,256.19,55.38,78.06,66.72
12,2001,50,0.083,255.42,53.23,77.96,65.59
12,2001,51,0.078,254.94,50.01,73.56,61.79
12,2001,52,0.076,254.62,49.54,69.59,59.57
12,2002,01,0.072,254.16,49.71,68.27,58.99
12,2002,02,0.070,255.47,43.77,63.78,53.77
12,2002,03,0.076,259.12,47.26,49.23,48.25
12,2002,04,0.084,262.18,54.25,38.45,46.35
12,2002,05,0.092,264.58,60.74,34.62,47.68
12,2002,06,0.103,267.35,65.80,28.69,47.24
12,2002,07,0.121,270.65,72.11,20.53,46.32
12,2002,08,0.136,273.14,75.21,17.12,46.17
12,2002,09,0.149,275.38,76.32,15.87,46.10
12,2002,10,0.158,277.10,75.29,18.44,46.86
12,2002,11,0.171,279.70,77.53,12.12,44.82
12,2002,12,0.185,282.10,80.12,14.25,47.19
12,2002,13,0.196,283.80,83.54,17.79,50.66
12,2002,14,0.206,285.03,85.55,20.43,52.99
12,2002,15,0.218,287.06,84.42,18.82,51.62
12,2002,16,0.237,289.34,79.37,18.20,48.79
12,2002,17,0.258,290.58,74.67,23.89,49.28
12,2002,18,0.279,291.10,70.66,39.88,55.27
12,2002,19,0.307,292.17,70.26,46.88,58.57
12,2002,20,0.330,293.41,67.03,47.53,57.28
12,2002,21,0.345,294.16,64.16,48.66,56.41
12,2002,22,0.350,294.73,60.29,49.01,54.65
12,2002,23,0.356,295.12,59.19,49.37,54.28
12,2002,24,0.361,295.79,58.31,46.06,52.18
12,2002,25,0.367,296.69,59.23,40.57,49.90
12,2002,26,0.368,297.30,57.78,35.95,46.86
12,2002,27,0.368,297.95,56.66,29.94,43.30
12,2002,28,0.364,298.56,55.51,25.81,40.66
12,2002,29,0.353,298.63,51.61,28.76,40.18
12,2002,30,0.340,298.12,48.30,35.52,41.91
12,2002,31,0.329,297.56,45.96,39.27,42.62
12,2002,32,0.325,296.87,45.28,41.88,43.58
12,2002,33,0.318,296.09,43.64,39.71,41.68
12,2002,34,0.304,294.86,40.62,40.92,40.77
12,2002,35,0.283,293.10,34.79,47.54,41.16
12,2002,36,0.262,291.04,29.98,55.58,42.78
12,2002,37,0.250,288.52,31.23,71.84,51.54
12,2002,38,0.243,286.12,36.01,82.82,59.42
12,2002,39,0.241,283.95,45.40,86.25,65.82
12,2002,40,0.238,282.43,56.31,81.79,69.05
12,2002,41,0.229,280.98,63.88,70.29,67.08
12,2002,42,0.212,278.85,62.43,67.92,65.17
12,2002,43,0.188,276.76,58.99,60.11,59.55
12,2002,44,0.164,274.30,55.09,51.25,53.17
12,2002,45,0.145,271.65,55.14,50.02,52.58
12,2002,46,0.132,268.83,61.35,49.33,55.34
12,2002,47,0.123,265.86,69.19,47.43,58.31
12,2002,48,0.117,263.79,73.64,47.62,60.63
12,2002,49,0.116,262.82,75.88,45.72,60.80
12,2002,50,0.117,261.60,78.03,48.80,63.42
12,2002,51,0.115,260.71,77.98,47.96,62.97
12,2002,52,0.109,260.17,74.82,46.09,60.45
12,2003,01,0.101,260.46,70.59,41.13,55.86
12,2003,02,0.093,260.41,62.51,43.22,52.87
12,2003,03,0.088,260.34,56.80,46.42,51.61
12,2003,04,0.088,260.81,55.18,47.11,51.14
12,2003,05,0.089,261.58,53.54,49.77,51.66
12,2003,06,0.090,262.35,50.45,52.47,51.46
12,2003,07,0.092,263.31,47.24,55.37,51.30
12,2003,08,0.093,264.24,43.33,59.99,51.66
12,2003,09,0.098,266.16,42.88,61.32,52.10
12,2003,10,0.110,268.71,44.79,61.03,52.91
12,2003,11,0.128,271.58,50.37,57.06,53.72
12,2003,12,0.148,274.92,56.22,55.99,56.11
12,2003,13,0.166,278.23,60.88,53.40,57.14
12,2003,14,0.184,281.39,65.61,47.75,56.68
12,2003,15,0.202,284.14,67.67,44.47,56.07
12,2003,16,0.222,286.42,64.69,45.13,54.91
12,2003,17,0.246,288.79,63.33,41.46,52.40
12,2003,18,0.271,291.16,62.69,38.83,50.76
12,2003,19,0.296,293.20,61.10,34.64,47.87
12,2003,20,0.319,294.60,59.54,33.02,46.28
12,2003,21,0.333,295.13,56.61,37.17,46.89
12,2003,22,0.342,295.34,55.34,42.01,48.67
12,2003,23,0.347,295.44,53.24,45.04,49.14
12,2003,24,0.339,294.91,46.39,54.25,50.32
12,2003,25,0.327,294.30,37.95,65.38,51.67
12,2003,26,0.316,293.74,30.86,73.36,52.11
12,2003,27,0.312,293.64,28.13,75.14,51.64
12,2003,28,0.319,294.02,32.57,72.73,52.65
12,2003,29,0.329,294.25,39.64,73.61,56.62
12,2003,30,0.338,294.43,48.23,72.96,60.59
12,2003,31,0.344,294.31,54.78,72.63,63.70
12,2003,32,0.348,294.11,58.49,71.20,64.85
12,2003,33,0.345,293.74,59.68,67.20,63.44
12,2003,34,0.340,292.55,60.83,69.81,65.32
12,2003,35,0.339,291.75,65.59,64.91,65.25
12,2003,36,0.334,291.10,68.97,54.70,61.84
12,2003,37,0.320,289.77,70.22,55.08,62.65
12,2003,38,0.297,288.18,67.14,54.13,60.64
12,2003,39,0.267,286.13,61.21,55.40,58.30
12,2003,40,0.228,283.29,50.94,68.17,59.56
12,2003,41,0.200,280.80,46.15,71.65,58.90
12,2003,42,0.180,278.67,42.82,69.36,56.09
12,2003,43,0.161,276.83,42.26,59.14,50.70
12,2003,44,0.142,274.76,41.43,47.27,44.35
12,2003,45,0.121,272.88,38.84,40.75,39.80
12,2003,46,0.100,270.71,36.35,36.58,36.46
12,2003,47,0.086,267.02,37.33,40.51,38.92
12,2003,48,0.081,264.00,43.37,46.69,45.03
12,2003,49,0.080,260.25,48.51,58.01,53.26
12,2003,50,0.081,255.77,53.33,76.03,64.68
12,2003,51,0.078,249.52,54.67,92.51,73.59
12,2003,52,0.071,241.68,51.92,98.65,75.28
12,2004,01,0.069,235.84,54.00,99.68,76.84
12,2004,05,0.075,241.60,53.13,99.59,76.36
12,2004,06,0.080,248.07,52.06,95.97,74.02
12,2004,07,0.088,253.80,50.42,90.70,70.56
12,2004,08,0.094,258.10,48.66,85.36,67.01
12,2004,09,0.099,261.35,46.34,82.23,64.29
12,2004,10,0.099,262.33,40.95,86.71,63.83
12,2004,25,0.341,296.68,44.94,37.85,41.40
12,2004,26,0.340,297.25,43.04,34.14,38.59
12,2004,27,0.336,296.85,40.26,40.87,40.56
12,2004,28,0.334,296.60,40.48,46.11,43.30
12,2004,30,0.331,295.98,44.97,57.83,51.40
12,2004,31,0.334,295.71,49.57,58.84,54.20
12,2004,32,0.338,295.31,54.01,58.54,56.28
12,2004,33,0.339,294.69,56.87,55.59,56.23
12,2004,34,0.345,294.09,64.68,50.07,57.38
12,2004,35,0.346,293.38,69.72,43.12,56.42
12,2004,36,0.334,292.44,70.02,36.29,53.15
12,2004,37,0.316,291.05,68.50,36.80,52.65
12,2004,38,0.293,288.91,65.03,43.32,54.17
12,2004,39,0.270,286.73,63.45,46.99,55.22
12,2004,40,0.246,284.65,62.96,49.62,56.29
12,2004,41,0.219,282.48,59.73,48.79,54.26
12,2004,42,0.198,280.43,54.22,48.55,51.38
12,2004,43,0.179,278.32,54.10,44.52,49.31
12,2004,44,0.156,275.14,51.44,43.24,47.34
12,2004,45,0.129,270.81,46.32,54.53,50.42
12,2004,46,0.106,265.43,43.52,66.83,55.17
12,2004,47,0.093,262.10,46.85,64.42,55.63
12,2004,48,0.083,259.98,48.77,63.78,56.27
12,2004,49,0.075,258.86,45.86,62.33,54.10
12,2004,50,0.072,258.63,45.96,60.34,53.15
12,2004,51,0.074,258.85,50.56,54.48,52.52
12,2004,52,0.075,257.62,52.01,54.39,53.20
12,2005,01,0.073,256.16,54.88,56.02,55.45
12,2005,02,0.075,255.87,52.04,57.73,54.89
12,2005,03,0.073,255.44,47.76,62.68,55.22
12,2005,04,0.072,255.05,45.66,68.01,56.84
12,2005,05,0.069,254.26,41.32,75.43,58.37
12,2005,06,0.066,254.90,36.35,80.60,58.47
12,2005,07,0.066,256.33,33.13,82.39,57.76
12,2005,08,0.068,258.53,30.22,82.72,56.47
12,2005,09,0.071,260.28,28.76,84.05,56.40
12,2005,10,0.077,262.33,27.86,85.50,56.68
12,2005,11,0.089,266.08,29.51,81.95,55.73
12,2005,12,0.105,270.24,33.04,79.65,56.34
12,2005,13,0.122,274.14,36.92,77.80,57.36
12,2005,14,0.138,277.92,39.66,72.17,55.92
12,2005,15,0.154,281.56,39.34,64.78,52.06
12,2005,16,0.171,283.99,36.09,64.80,50.44
12,2005,17,0.191,285.41,34.78,69.52,52.15
12,2005,18,0.221,287.01,36.87,75.84,56.36
12,2005,19,0.251,288.38,37.19,82.00,59.60
12,2005,20,0.285,290.58,41.25,75.76,58.50
12,2005,21,0.311,292.10,44.19,69.80,57.00
12,2005,22,0.328,292.55,46.95,70.97,58.96
12,2005,23,0.338,292.90,48.03,71.80,59.91
12,2005,24,0.347,293.69,49.89,68.02,58.95
12,2005,25,0.353,294.11,51.35,68.61,59.98
12,2005,26,0.358,294.57,52.34,65.65,59.00
12,2005,27,0.365,295.30,54.20,59.10,56.65
12,2005,28,0.367,295.86,56.85,54.82,55.83
12,2005,29,0.361,295.67,55.60,59.97,57.78
12,2005,30,0.358,295.84,57.85,59.09,58.47
12,2005,31,0.357,295.70,60.33,58.73,59.53
12,2005,32,0.360,295.63,63.57,55.01,59.29
12,2005,33,0.360,295.54,65.80,45.45,55.62
12,2005,34,0.358,295.23,68.34,35.28,51.81
12,2005,35,0.349,294.55,68.78,27.90,48.34
12,2005,36,0.342,293.80,70.58,19.11,44.85
12,2005,37,0.331,292.87,73.07,14.00,43.53
12,2005,38,0.311,291.54,71.45,9.49,40.47
12,2005,39,0.286,289.93,69.47,6.10,37.78
12,2005,40,0.266,287.44,71.40,11.98,41.69
12,2005,41,0.242,284.99,70.73,15.94,43.34
12,2005,42,0.215,282.69,62.19,22.17,42.18
12,2005,43,0.184,280.23,56.14,26.31,41.23
12,2005,44,0.155,277.43,51.31,23.98,37.64
12,2005,45,0.126,274.07,45.71,31.57,38.64
12,2005,46,0.102,270.29,42.71,39.49,41.10
12,2005,47,0.087,266.70,42.56,42.47,42.52
12,2005,48,0.075,264.07,42.09,45.87,43.98
12,2005,49,0.070,262.27,42.28,48.00,45.14
12,2005,50,0.070,261.76,44.79,47.42,46.11
12,2005,51,0.071,261.54,47.31,43.49,45.40
12,2005,52,0.072,261.24,48.05,40.57,44.31
12,2006,01,0.073,259.77,53.43,43.13,48.28
12,2006,02,0.077,259.02,53.65,48.68,51.17
12,2006,03,0.080,258.97,52.94,52.56,52.75
12,2006,04,0.079,258.83,51.04,56.94,53.99
12,2006,05,0.076,259.19,47.00,61.33,54.17
12,2006,06,0.073,260.18,41.34,62.81,52.07
12,2006,07,0.071,261.52,35.96,63.85,49.91
12,2006,08,0.071,263.63,32.70,62.95,47.83
12,2006,09,0.071,265.59,29.37,64.06,46.72
12,2006,10,0.075,267.91,26.89,65.23,46.06
12,2006,11,0.080,270.73,25.10,61.55,43.32
12,2006,12,0.088,273.68,24.31,62.48,43.39
12,2006,13,0.101,276.97,25.92,60.39,43.16
12,2006,14,0.116,280.14,27.38,56.07,41.72
12,2006,15,0.136,283.07,29.36,52.62,40.99
12,2006,16,0.161,285.61,31.43,51.79,41.61
12,2006,17,0.182,287.25,30.81,56.25,43.53
12,2006,18,0.206,288.74,28.70,64.66,46.68
12,2006,19,0.230,289.88,25.74,71.68,48.71
12,2006,20,0.254,290.57,24.72,78.81,51.76
12,2006,21,0.281,291.25,27.98,79.85,53.91
12,2006,22,0.307,291.96,35.10,77.85,56.48
12,2006,23,0.332,292.91,45.71,71.96,58.83
12,2006,24,0.356,294.16,56.67,63.18,59.93
12,2006,25,0.375,295.24,64.48,56.43,60.45
12,2006,26,0.391,296.11,71.48,48.95,60.21
12,2006,27,0.400,296.69,75.28,43.75,59.52
12,2006,28,0.398,296.90,76.47,43.41,59.94
12,2006,29,0.396,296.90,76.55,47.05,61.80
12,2006,30,0.389,296.71,76.57,50.59,63.58
12,2006,31,0.381,296.50,75.11,50.88,62.99
12,2006,32,0.366,296.21,69.36,49.01,59.19
12,2006,33,0.348,295.55,61.71,45.67,53.69
12,2006,34,0.335,294.70,58.76,42.58,50.67
12,2006,35,0.331,293.81,62.02,37.77,49.89
12,2006,36,0.323,292.82,63.86,31.39,47.63
12,2006,37,0.311,291.87,65.47,26.00,45.74
12,2006,38,0.296,290.52,66.55,20.77,43.66
12,2006,39,0.281,288.86,68.62,16.70,42.66
12,2006,40,0.261,286.97,70.83,16.56,43.69
12,2006,41,0.231,284.73,65.72,18.49,42.10
12,2006,42,0.205,282.26,57.91,26.44,42.17
12,2006,43,0.182,279.65,54.75,30.90,42.82
12,2006,44,0.157,277.01,50.40,26.48,38.44
12,2006,45,0.130,274.59,44.06,26.89,35.47
12,2006,46,0.105,272.28,38.66,26.10,32.38
12,2006,47,0.091,270.95,38.80,19.75,29.27
12,2006,48,0.087,270.50,43.89,15.38,29.64
12,2006,49,0.081,269.93,43.10,13.43,28.26
12,2006,50,0.079,269.04,43.50,13.94,28.72
12,2006,51,0.077,267.58,45.60,16.01,30.81
12,2006,52,0.078,266.40,49.15,17.78,33.47
12,2007,01,0.078,265.54,57.03,17.03,37.03
12,2007,02,0.077,264.24,52.27,23.30,37.78
12,2007,03,0.078,263.36,51.06,28.51,39.78
12,2007,04,0.080,262.93,52.89,34.30,43.60
12,2007,05,0.082,262.69,52.06,42.77,47.42
12,2007,06,0.082,262.65,47.73,49.69,48.71
12,2007,07,0.085,263.09,44.78,54.37,49.58
12,2007,08,0.094,265.35,46.05,52.40,49.23
12,2007,09,0.104,268.96,47.93,45.53,46.73
12,2007,10,0.117,273.08,50.92,37.05,43.99
12,2007,11,0.132,276.90,54.63,25.88,40.25
12,2007,12,0.143,279.70,56.29,26.84,41.57
12,2007,13,0.159,282.51,60.78,25.27,43.03
12,2007,14,0.179,284.97,68.29,20.70,44.50
12,2007,15,0.195,286.42,69.20,24.01,46.61
12,2007,16,0.217,287.92,66.32,30.24,48.28
12,2007,17,0.242,289.77,64.06,30.69,47.38
12,2007,18,0.271,291.75,63.74,31.66,47.70
12,2007,19,0.298,293.47,62.13,30.99,46.56
12,2007,20,0.319,294.90,59.23,29.30,44.26
12,2007,21,0.340,296.14,59.53,25.43,42.48
12,2007,22,0.350,296.94,58.89,23.34,41.12
12,2007,23,0.355,297.36,57.25,22.98,40.12
12,2007,24,0.356,297.11,54.18,28.42,41.30
12,2007,25,0.351,296.67,49.30,38.10,43.70
12,2007,26,0.351,296.76,47.67,39.65,43.66
12,2007,27,0.355,297.31,49.25,35.59,42.42
12,2007,28,0.357,297.36,52.09,38.10,45.09
12,2007,29,0.360,297.16,55.50,43.87,49.69
12,2007,30,0.355,297.00,56.85,46.82,51.83
12,2007,31,0.348,296.84,56.50,46.57,51.54
12,2007,32,0.343,296.56,54.99,44.54,49.77
12,2007,33,0.331,295.72,50.05,42.74,46.40
12,2007,34,0.322,294.72,49.35,41.59,45.47
12,2007,35,0.315,293.53,50.67,40.66,45.66
12,2007,36,0.309,292.30,54.09,37.99,46.04
12,2007,37,0.296,290.76,56.01,41.13,48.57
12,2007,38,0.281,289.24,57.15,38.96,48.05
12,2007,39,0.258,287.41,55.26,37.54,46.40
12,2007,40,0.238,285.65,56.18,35.74,45.96
12,2007,41,0.210,283.11,52.65,41.05,46.85
12,2007,42,0.176,279.36,40.03,61.11,50.57
12,2007,43,0.140,275.42,29.27,72.10,50.68
12,2007,44,0.116,272.11,25.69,69.32,47.50
12,2007,45,0.099,268.81,25.30,70.52,47.91
12,2007,46,0.083,265.48,24.93,70.96,47.94
12,2007,47,0.066,261.96,22.69,69.00,45.84
12,2007,48,0.057,259.41,23.21,70.08,46.64
12,2007,49,0.050,257.43,22.70,71.80,47.25
12,2007,50,0.046,256.37,21.33,74.09,47.71
12,2007,51,0.047,256.75,24.09,66.65,45.37
12,2007,52,0.050,258.07,27.31,55.75,41.53
12,2008,01,0.057,260.02,34.54,43.68,39.11
12,2008,02,0.067,261.90,42.20,36.37,39.29
12,2008,03,0.080,263.34,51.40,31.63,41.52
12,2008,04,0.089,265.24,58.09,25.76,41.92
12,2008,05,0.097,266.99,61.51,24.33,42.92
12,2008,06,0.105,268.78,63.19,22.47,42.83
12,2008,07,0.115,270.89,63.34,19.19,41.27
12,2008,08,0.121,272.88,62.26,18.10,40.18
12,2008,09,0.124,274.76,59.69,18.40,39.04
12,2008,10,0.127,276.35,56.95,21.60,39.27
12,2008,11,0.136,278.09,57.36,20.38,38.87
12,2008,12,0.144,280.09,57.16,25.33,41.24
12,2008,13,0.158,282.16,61.24,27.90,44.57
12,2008,14,0.180,284.49,69.67,24.46,47.07
12,2008,15,0.209,286.57,78.64,23.16,50.90
12,2008,16,0.250,288.32,85.87,27.19,56.53
12,2008,17,0.286,289.61,88.04,32.92,60.48
12,2008,18,0.313,290.44,86.46,46.00,66.23
12,2008,19,0.336,291.62,83.37,51.68,67.52
12,2008,20,0.347,292.70,74.99,54.18,64.58
12,2008,21,0.357,293.61,69.53,53.26,61.39
12,2008,22,0.360,294.28,65.01,52.09,58.55
12,2008,23,0.365,295.05,63.63,48.13,55.88
12,2008,24,0.377,295.90,66.36,42.61,54.48
12,2008,25,0.383,296.35,67.42,42.64,55.03
12,2008,26,0.386,296.86,67.42,39.68,53.55
12,2008,27,0.386,297.39,66.37,35.64,51.00
12,2008,28,0.385,297.52,67.36,36.97,52.17
12,2008,29,0.385,297.70,69.32,38.69,54.00
12,2008,30,0.379,297.86,69.38,38.39,53.88
12,2008,31,0.367,296.73,65.99,47.79,56.89
12,2008,32,0.359,296.32,63.81,47.34,55.57
12,2008,33,0.347,297.01,59.47,27.97,43.71
12,2008,34,0.330,296.31,54.01,21.66,37.84
12,2008,35,0.308,295.05,47.30,20.86,34.08
12,2008,36,0.282,293.24,40.54,25.01,32.78
12,2008,37,0.259,291.18,36.13,35.04,35.59
12,2008,38,0.240,289.50,34.33,35.01,34.67
12,2008,39,0.228,288.10,37.45,27.62,32.53
12,2008,40,0.218,286.77,43.94,19.89,31.92
12,2008,41,0.208,285.39,50.33,10.07,30.20
12,2008,42,0.197,284.23,52.10,3.60,27.85
12,2008,43,0.183,282.75,54.90,1.76,28.33
12,2008,44,0.163,279.15,54.07,8.89,31.48
12,2008,45,0.147,276.15,57.08,16.08,36.58
12,2008,46,0.131,274.23,61.79,14.48,38.14
12,2008,47,0.111,270.46,60.84,22.90,41.87
12,2008,48,0.092,266.97,55.09,32.70,43.90
12,2008,49,0.076,263.71,45.89,42.22,44.05
12,2008,50,0.067,261.30,41.24,50.36,45.80
12,2008,51,0.063,259.92,40.62,51.30,45.96
12,2008,52,0.062,259.03,40.00,50.42,45.21
12,2009,01,0.060,258.41,41.05,49.04,45.05
12,2009,02,0.060,258.81,37.67,48.30,42.98
12,2009,03,0.062,260.02,37.75,45.29,41.52
12,2009,04,0.061,261.33,37.24,43.14,40.19
12,2009,05,0.060,261.90,34.75,47.67,41.21
12,2009,06,0.062,262.86,35.01,49.75,42.38
12,2009,07,0.068,264.85,35.37,47.55,41.46
12,2009,08,0.071,266.59,34.28,47.99,41.13
12,2009,09,0.077,268.02,34.20,51.46,42.82
12,2009,10,0.086,269.95,35.20,54.40,44.80
12,2009,11,0.102,273.02,39.07,48.84,43.96
12,2009,12,0.121,276.87,44.91,44.43,44.67
12,2009,13,0.145,280.61,53.61,38.01,45.81
12,2009,14,0.174,283.96,65.75,28.45,47.10
12,2009,15,0.200,286.89,72.38,20.52,46.45
12,2009,16,0.224,289.31,70.62,18.42,44.52
12,2009,17,0.245,291.25,66.49,17.58,42.03
12,2009,18,0.266,292.75,62.11,22.43,42.27
12,2009,19,0.289,294.25,58.92,23.19,41.06
12,2009,20,0.308,295.32,53.84,25.12,39.48
12,2009,21,0.322,295.86,50.03,28.81,39.42
12,2009,22,0.339,296.47,52.80,29.05,40.92
12,2009,23,0.358,297.41,58.93,23.55,41.24
12,2009,24,0.371,298.26,61.95,17.02,39.49
12,2009,25,0.377,298.77,62.85,14.78,38.82
12,2009,26,0.377,298.87,61.21,16.09,38.65
12,2009,27,0.381,298.99,62.30,16.76,39.53
12,2009,28,0.370,298.60,58.19,24.27,41.23
12,2009,29,0.356,298.19,52.12,32.52,42.32
12,2009,30,0.345,297.70,50.30,39.28,44.79
12,2009,31,0.341,297.38,51.08,40.71,45.90
12,2009,32,0.337,296.99,50.36,39.78,45.07
12,2009,33,0.328,296.50,47.97,33.74,40.86
12,2009,34,0.315,296.11,45.03,23.80,34.42
12,2009,35,0.304,295.62,44.92,13.39,29.15
12,2009,36,0.292,294.71,45.69,5.83,25.76
12,2009,37,0.278,293.45,46.96,4.49,25.73
12,2009,38,0.263,291.40,47.76,8.10,27.93
12,2009,39,0.247,289.22,49.22,11.22,30.22
12,2009,40,0.230,287.56,52.29,8.12,30.21
12,2009,41,0.204,285.34,48.82,10.28,29.55
12,2009,42,0.176,282.39,39.94,25.13,32.53
12,2009,43,0.152,279.27,36.53,34.79,35.66
12,2009,44,0.129,276.06,33.46,34.75,34.10
12,2009,45,0.109,273.09,30.75,38.10,34.43
12,2009,46,0.094,270.45,32.45,37.91,35.18
12,2009,47,0.083,267.32,35.86,39.35,37.61
12,2009,48,0.076,263.92,39.15,47.65,43.40
12,2009,49,0.073,260.28,42.17,58.55,50.36
12,2009,50,0.069,256.72,43.31,72.03,57.67
12,2009,51,0.063,253.06,41.22,82.13,61.68
12,2009,52,0.059,251.39,39.46,83.23,61.35
12,2010,01,0.051,249.59,29.24,84.04,56.64
12,2010,02,0.050,249.73,25.62,85.55,55.59
12,2010,03,0.048,249.06,22.52,89.77,56.14
12,2010,04,0.048,249.02,22.67,91.06,56.87
12,2010,05,0.049,250.03,21.70,89.03,55.36
12,2010,06,0.048,251.46,20.02,86.49,53.25
12,2010,07,0.049,253.75,18.89,83.54,51.21
12,2010,08,0.051,256.18,18.76,81.39,50.08
12,2010,09,0.057,259.46,20.14,77.40,48.77
12,2010,10,0.068,263.79,22.94,72.54,47.74
12,2010,11,0.081,268.03,26.20,67.59,46.90
12,2010,12,0.097,273.55,29.79,59.70,44.74
12,2010,13,0.112,278.53,32.94,49.34,41.14
12,2010,14,0.132,282.78,38.57,36.67,37.62
