provinceID,year,week,SMN,SMT,VCI,TCI,VHI
5,2001,45,0.122,273.74,53.02,48.85,50.94
5,2001,46,0.099,268.74,46.53,59.55,53.04
5,2001,47,0.085,264.85,43.83,65.33,54.58
5,2001,48,0.069,260.41,40.22,72.47,56.35
5,2001,49,0.060,257.03,39.54,75.34,57.44
5,2001,50,0.056,255.10,40.16,74.19,57.18
5,2001,51,0.053,253.93,44.27,71.85,58.06
5,2001,52,0.051,253.74,48.71,68.05,58.38
5,2002,01,0.049,254.57,55.20,63.15,59.17
5,2002,02,0.050,256.58,56.60,52.93,54.76
5,2002,03,0.055,260.30,60.87,37.46,49.16
5,2002,04,0.058,263.30,61.78,28.61,45.20
5,2002,05,0.060,266.16,58.74,22.97,40.86
5,2002,06,0.068,269.36,59.35,18.13,38.74
5,2002,07,0.083,272.59,62.13,14.77,38.45
5,2002,08,0.097,275.69,64.80,12.42,38.61
5,2002,09,0.112,278.65,66.59,11.13,38.86
5,2002,10,0.125,281.36,66.26,11.24,38.75
5,2002,11,0.145,284.25,69.68,7.97,38.82
5,2002,12,0.166,286.78,72.94,6.87,39.90
5,2002,13,0.187,289.30,76.25,6.49,41.37
5,2002,14,0.210,291.45,77.64,6.60,42.12
5,2002,15,0.233,293.30,77.17,7.22,42.20
5,2002,16,0.257,295.12,75.97,8.54,42.25
5,2002,17,0.288,296.90,76.45,9.93,43.19
5,2002,18,0.322,298.14,78.80,15.17,46.99
5,2002,19,0.353,299.27,80.26,21.36,50.81
5,2002,20,0.377,300.10,80.26,26.13,53.19
5,2002,21,0.390,300.25,78.34,34.46,56.40
5,2002,22,0.396,300.13,73.63,41.98,57.80
5,2002,23,0.393,299.98,66.43,45.85,56.14
5,2002,24,0.383,300.16,56.50,46.41,51.46
5,2002,25,0.373,301.10,50.04,40.43,45.24
5,2002,26,0.362,301.97,45.04,34.95,39.99
5,2002,27,0.348,302.49,38.80,31.35,35.08
5,2002,28,0.336,302.73,35.82,28.65,32.24
5,2002,29,0.321,302.46,32.98,32.05,32.52
5,2002,30,0.314,301.69,35.38,40.89,38.14
5,2002,31,0.313,301.37,41.18,43.92,42.55
5,2002,32,0.309,301.35,45.76,42.30,44.03
5,2002,33,0.302,300.81,48.05,45.08,46.56
5,2002,34,0.289,300.01,47.64,48.63,48.13
5,2002,35,0.272,298.51,46.60,55.32,50.96
5,2002,36,0.254,296.45,45.78,61.34,53.56
5,2002,37,0.238,293.56,46.67,73.59,60.13
5,2002,38,0.225,290.42,50.13,88.71,69.42
5,2002,39,0.217,287.92,56.16,90.97,73.56
5,2002,40,0.212,286.29,63.48,81.50,72.49
5,2002,41,0.205,284.31,69.24,72.41,70.83
5,2002,42,0.196,282.13,71.78,62.77,67.27
5,2002,43,0.180,279.28,70.36,58.20,64.28
5,2002,44,0.166,276.84,69.75,48.72,59.23
5,2002,45,0.153,274.31,69.48,44.96,57.22
5,2002,46,0.143,271.35,71.48,45.57,58.53
5,2002,47,0.136,268.50,74.98,46.75,60.86
5,2002,48,0.132,266.40,81.71,44.49,63.10
5,2002,49,0.128,265.53,88.87,37.73,63.30
5,2002,50,0.118,263.90,92.58,35.57,64.08
5,2002,51,0.103,261.28,92.48,40.19,66.34
5,2002,52,0.086,260.16,88.40,40.79,64.59
5,2003,01,0.069,259.56,77.23,41.54,59.39
5,2003,02,0.053,257.89,61.47,46.90,54.18
5,2003,03,0.044,256.13,49.12,53.66,51.39
5,2003,04,0.036,254.11,38.54,62.76,50.65
5,2003,05,0.029,254.43,28.92,64.78,46.85
5,2003,06,0.024,254.99,20.68,66.79,43.73
5,2003,07,0.022,256.02,14.53,68.84,41.68
5,2003,08,0.021,256.94,11.79,72.61,42.20
5,2003,09,0.021,258.74,9.67,75.18,42.42
5,2003,10,0.025,261.58,8.24,75.80,42.02
5,2003,11,0.033,264.06,10.64,77.60,44.12
5,2003,12,0.045,267.45,14.68,76.94,45.81
5,2003,13,0.062,272.93,19.80,67.84,43.82
5,2003,14,0.083,279.09,24.39,53.68,39.03
5,2003,15,0.107,284.64,28.25,42.88,35.56
5,2003,16,0.134,289.39,31.28,35.09,33.18
5,2003,17,0.163,293.68,32.86,28.76,30.81
5,2003,18,0.194,297.27,34.27,21.18,27.73
5,2003,19,0.226,300.27,34.04,14.87,24.46
5,2003,20,0.258,302.22,34.37,12.14,23.25
5,2003,21,0.284,303.18,33.42,13.00,23.21
5,2003,22,0.305,303.40,30.48,15.77,23.12
5,2003,23,0.321,302.73,28.17,21.90,25.03
5,2003,24,0.335,301.37,29.00,35.02,32.01
5,2003,25,0.350,299.80,36.27,53.35,44.81
5,2003,26,0.368,298.40,48.01,69.27,58.64
5,2003,27,0.387,297.42,60.29,78.47,69.38
5,2003,28,0.406,296.81,73.36,82.59,77.98
5,2003,29,0.419,296.43,82.93,86.58,84.75
5,2003,30,0.426,296.50,89.10,87.94,88.52
5,2003,31,0.428,296.48,92.87,87.72,90.29
5,2003,32,0.418,296.41,93.47,86.82,90.15
5,2003,33,0.402,296.68,92.52,83.45,87.98
5,2003,34,0.381,296.31,90.14,83.77,86.95
5,2003,35,0.358,295.76,87.86,81.84,84.85
5,2003,36,0.334,295.05,85.04,75.30,80.17
5,2003,37,0.307,294.22,81.55,66.16,73.86
5,2003,38,0.278,293.07,77.14,58.37,67.75
5,2003,39,0.251,291.17,72.96,55.09,64.02
5,2003,40,0.223,288.48,68.27,58.18,63.22
5,2003,41,0.197,286.09,64.58,54.24,59.41
5,2003,42,0.172,283.28,59.62,51.90,55.76
5,2003,43,0.150,280.55,56.28,48.62,52.45
5,2003,44,0.133,277.97,54.10,41.71,47.91
5,2003,45,0.113,275.55,49.48,37.99,43.73
5,2003,46,0.096,272.89,46.29,37.41,41.85
5,2003,47,0.084,269.33,44.24,42.10,43.17
5,2003,48,0.074,265.40,44.26,48.61,46.43
5,2003,49,0.068,260.65,45.42,58.87,52.15
5,2003,50,0.062,255.43,45.08,70.75,57.91
5,2003,51,0.055,248.48,46.26,85.42,65.84
5,2003,52,0.050,239.48,48.47,96.27,72.37
5,2004,01,0.046,231.71,51.50,98.13,74.81
5,2004,05,0.048,237.88,47.44,96.59,72.01
5,2004,06,0.050,244.38,43.38,91.05,67.22
5,2004,07,0.053,250.67,39.04,82.30,60.67
5,2004,08,0.058,256.16,37.65,74.29,55.97
5,2004,09,0.064,260.83,36.77,68.29,52.53
5,2004,10,0.069,263.34,33.99,69.53,51.76
5,2004,25,0.413,295.93,71.80,85.12,78.46
5,2004,26,0.410,295.51,71.00,89.26,80.13
5,2004,27,0.415,295.67,74.77,89.70,82.24
5,2004,28,0.416,295.80,77.79,88.78,83.29
5,2004,30,0.409,295.97,82.15,90.84,86.49
5,2004,31,0.402,296.02,84.87,90.94,87.91
5,2004,32,0.394,296.06,87.13,89.99,88.56
5,2004,33,0.382,295.85,87.83,90.31,89.07
5,2004,34,0.373,295.66,89.70,89.05,89.38
5,2004,35,0.363,295.37,91.80,84.99,88.40
5,2004,36,0.346,295.05,91.47,75.26,83.37
5,2004,37,0.324,294.18,90.35,66.56,78.46
5,2004,38,0.300,292.64,88.75,63.42,76.09
5,2004,39,0.277,290.69,87.00,60.60,73.80
5,2004,40,0.253,288.61,84.18,56.68,70.43
5,2004,41,0.230,286.53,81.26,49.25,65.26
5,2004,42,0.209,284.23,77.67,42.84,60.25
5,2004,43,0.191,281.97,75.36,38.19,56.77
5,2004,44,0.171,279.80,72.10,30.85,51.48
5,2004,45,0.149,276.72,67.45,32.00,49.73
5,2004,46,0.129,273.01,63.63,37.47,50.55
5,2004,47,0.113,270.11,61.54,38.88,50.21
5,2004,48,0.101,267.48,62.03,39.56,50.79
5,2004,49,0.090,265.80,61.93,36.86,49.39
5,2004,50,0.082,264.23,62.41,34.67,48.54
5,2004,51,0.079,263.63,69.30,30.44,49.87
5,2004,52,0.076,263.56,74.76,26.89,50.82
5,2005,01,0.072,262.66,79.28,29.01,54.14
5,2005,02,0.069,262.01,77.29,30.34,53.82
5,2005,03,0.064,260.15,70.76,37.97,54.36
5,2005,04,0.060,258.51,64.62,46.74,55.68
5,2005,05,0.058,257.11,58.82,55.68,57.25
5,2005,06,0.057,257.41,50.27,59.05,54.66
5,2005,07,0.058,258.92,43.61,59.87,51.74
5,2005,08,0.062,261.65,41.38,57.87,49.63
5,2005,09,0.067,264.00,39.27,58.59,48.93
5,2005,10,0.078,267.50,39.48,56.72,48.10
5,2005,11,0.092,271.25,42.33,53.08,47.70
5,2005,12,0.105,275.25,44.21,49.09,46.65
5,2005,13,0.124,279.41,47.97,43.87,45.92
5,2005,14,0.144,283.62,50.34,36.67,43.50
5,2005,15,0.166,287.88,51.66,29.78,40.72
5,2005,16,0.195,290.89,53.69,28.50,41.09
5,2005,17,0.229,293.24,56.16,32.07,44.12
5,2005,18,0.269,295.34,60.35,35.47,47.91
5,2005,19,0.306,296.86,62.96,40.80,51.88
5,2005,20,0.347,298.60,68.35,39.18,53.77
5,2005,21,0.373,299.49,70.85,41.39,56.12
5,2005,22,0.388,299.33,69.63,49.43,59.53
5,2005,23,0.398,298.79,68.73,57.21,62.97
5,2005,24,0.405,298.46,68.86,63.01,65.93
5,2005,25,0.407,298.07,70.43,70.07,70.25
5,2005,26,0.411,298.19,73.49,71.42,72.45
5,2005,27,0.413,298.73,74.89,66.85,70.87
5,2005,28,0.410,299.26,75.64,60.90,68.27
5,2005,29,0.397,299.56,73.23,58.93,66.08
5,2005,30,0.387,300.21,73.06,54.84,63.95
5,2005,31,0.374,300.71,72.61,50.10,61.36
5,2005,32,0.359,301.14,71.75,44.51,58.13
5,2005,33,0.340,301.52,68.54,38.38,53.46
5,2005,34,0.317,301.54,62.77,33.68,48.23
5,2005,35,0.293,301.18,57.71,28.95,43.33
5,2005,36,0.270,300.40,54.07,21.26,37.66
5,2005,37,0.250,299.26,52.63,13.15,32.89
5,2005,38,0.232,297.87,52.78,8.10,30.44
5,2005,39,0.211,295.85,52.28,7.29,29.78
5,2005,40,0.194,292.91,53.48,11.89,32.69
5,2005,41,0.177,289.95,54.32,14.51,34.42
5,2005,42,0.158,286.85,52.70,18.61,35.66
5,2005,43,0.141,283.85,51.21,24.16,37.68
5,2005,44,0.124,279.98,49.02,30.06,39.54
5,2005,45,0.104,276.07,44.39,36.25,40.32
5,2005,46,0.086,272.98,39.88,38.12,39.00
5,2005,47,0.072,269.54,36.54,42.12,39.33
5,2005,48,0.062,266.18,35.63,45.77,40.70
5,2005,49,0.057,263.28,37.52,48.31,42.92
5,2005,50,0.055,262.31,39.05,43.21,41.13
5,2005,51,0.054,261.96,45.48,37.50,41.49
5,2005,52,0.052,260.87,50.42,37.74,44.08
5,2006,01,0.049,259.00,55.23,43.67,49.45
5,2006,02,0.048,258.31,55.41,44.76,50.09
5,2006,03,0.046,258.11,51.40,45.11,48.26
5,2006,04,0.042,257.47,45.51,49.27,47.39
5,2006,05,0.040,256.94,40.32,55.09,47.70
5,2006,06,0.037,257.55,32.63,58.03,45.33
5,2006,07,0.037,258.90,26.23,59.71,42.97
5,2006,08,0.037,260.04,23.29,63.12,43.20
5,2006,09,0.039,261.40,20.97,66.96,43.97
5,2006,10,0.047,264.56,21.05,66.22,43.64
5,2006,11,0.060,269.33,25.30,59.75,42.52
5,2006,12,0.077,275.19,30.17,49.25,39.71
5,2006,13,0.099,280.66,36.19,38.93,37.56
5,2006,14,0.122,285.72,40.96,28.31,34.64
5,2006,15,0.148,289.52,44.29,22.57,33.43
5,2006,16,0.177,292.25,46.85,21.39,34.12
5,2006,17,0.206,294.05,48.07,26.44,37.26
5,2006,18,0.242,295.91,51.04,31.00,41.02
5,2006,19,0.283,297.59,54.81,34.63,44.72
5,2006,20,0.326,298.66,60.47,38.50,49.48
5,2006,21,0.357,299.47,64.52,41.49,53.00
5,2006,22,0.380,299.82,66.13,44.86,55.50
5,2006,23,0.401,299.98,70.33,45.96,58.15
5,2006,24,0.412,300.15,73.65,46.56,60.11
5,2006,25,0.417,300.23,76.59,48.86,62.73
5,2006,26,0.419,300.57,78.61,48.19,63.40
5,2006,27,0.419,301.06,79.02,44.63,61.83
5,2006,28,0.412,301.33,77.15,41.46,59.31
5,2006,29,0.398,301.72,73.80,38.78,56.29
5,2006,30,0.381,301.92,69.95,38.47,54.21
5,2006,31,0.365,302.12,68.25,36.61,52.43
5,2006,32,0.348,302.27,66.02,33.54,49.78
5,2006,33,0.327,301.76,61.90,35.75,48.82
5,2006,34,0.305,300.76,56.72,41.07,48.90
5,2006,35,0.290,299.57,56.65,44.64,50.64
5,2006,36,0.274,298.42,57.42,41.06,49.24
5,2006,37,0.257,297.25,57.28,33.01,45.14
5,2006,38,0.240,295.95,58.35,25.60,41.98
5,2006,39,0.223,294.38,59.36,19.64,39.50
5,2006,40,0.204,292.35,58.86,16.72,37.79
5,2006,41,0.182,289.76,56.68,15.98,36.33
5,2006,42,0.162,286.98,54.44,17.14,35.79
5,2006,43,0.145,284.45,53.03,19.65,36.34
5,2006,44,0.130,281.95,51.71,18.02,34.86
5,2006,45,0.112,279.38,47.95,17.77,32.86
5,2006,46,0.098,277.29,45.96,15.84,30.90
5,2006,47,0.088,275.42,45.67,12.70,29.19
5,2006,48,0.082,273.87,48.78,9.43,29.10
5,2006,49,0.077,272.39,51.91,7.50,29.70
5,2006,50,0.074,270.53,55.11,7.14,31.13
5,2006,51,0.074,268.96,63.76,7.90,35.83
5,2006,52,0.077,268.25,76.71,7.95,42.33
5,2007,01,0.080,267.85,89.39,8.18,48.79
5,2007,02,0.079,267.27,88.23,9.89,49.06
5,2007,03,0.079,267.20,86.49,11.24,48.86
5,2007,04,0.084,267.65,87.66,13.38,50.52
5,2007,05,0.093,269.05,90.20,13.41,51.80
5,2007,06,0.103,270.59,89.45,14.17,51.81
5,2007,07,0.115,272.98,86.56,13.32,49.94
5,2007,08,0.125,275.53,84.33,12.72,48.52
5,2007,09,0.137,278.53,82.84,11.30,47.07
5,2007,10,0.145,282.01,78.09,8.92,43.51
5,2007,11,0.154,284.82,74.81,5.90,40.35
5,2007,12,0.167,287.40,73.94,4.60,39.27
5,2007,13,0.186,290.02,75.65,3.84,39.75
5,2007,14,0.205,292.21,75.53,3.74,39.64
5,2007,15,0.219,293.76,71.73,5.43,38.58
5,2007,16,0.241,295.39,69.89,7.28,38.58
5,2007,17,0.268,297.37,69.42,7.14,38.28
5,2007,18,0.294,299.56,69.06,5.21,37.14
5,2007,19,0.319,301.52,67.64,3.70,35.67
5,2007,20,0.338,302.84,64.83,3.12,33.98
5,2007,21,0.353,303.91,62.14,2.41,32.28
5,2007,22,0.360,304.61,56.05,2.53,29.29
5,2007,23,0.358,304.57,47.26,4.51,25.89
5,2007,24,0.359,304.35,42.95,7.01,24.98
5,2007,25,0.364,304.44,45.31,8.62,26.97
5,2007,26,0.363,304.68,46.33,9.43,27.88
5,2007,27,0.358,305.08,44.91,7.79,26.35
5,2007,28,0.348,305.06,43.06,7.94,25.50
5,2007,29,0.338,305.16,42.60,7.92,25.26
5,2007,30,0.326,305.35,42.17,7.26,24.72
5,2007,31,0.311,305.48,40.48,6.69,23.58
5,2007,32,0.297,305.37,39.05,6.22,22.64
5,2007,33,0.283,305.00,37.36,6.75,22.05
5,2007,34,0.270,304.45,36.83,7.11,21.97
5,2007,35,0.261,303.43,40.23,8.42,24.33
5,2007,36,0.255,301.71,46.10,8.72,27.41
5,2007,37,0.250,299.56,53.39,8.47,30.93
5,2007,38,0.249,297.56,63.37,7.68,35.52
5,2007,39,0.249,295.65,73.58,6.06,39.82
5,2007,40,0.246,293.47,81.07,5.04,43.06
5,2007,41,0.239,290.35,85.93,9.71,47.82
5,2007,42,0.230,287.45,87.59,12.29,49.94
5,2007,43,0.223,284.34,90.06,19.88,54.97
5,2007,44,0.213,280.69,91.18,25.30,58.24
5,2007,45,0.201,277.81,91.62,26.17,58.89
5,2007,46,0.184,275.43,90.65,25.26,57.96
5,2007,47,0.164,272.95,88.43,25.02,56.73
5,2007,48,0.137,270.05,83.23,27.47,55.35
5,2007,49,0.109,266.84,75.06,32.36,53.71
5,2007,50,0.086,264.65,65.25,33.23,49.24
5,2007,51,0.076,264.20,66.56,28.24,47.40
5,2007,52,0.072,264.34,71.97,23.72,47.85
5,2008,01,0.071,265.17,78.60,18.49,48.54
5,2008,02,0.073,266.07,80.64,13.77,47.21
5,2008,03,0.078,267.62,82.46,8.60,45.53
5,2008,04,0.081,269.32,82.05,6.26,44.15
5,2008,05,0.083,270.55,78.85,7.48,43.17
5,2008,06,0.089,272.47,75.94,7.61,41.78
5,2008,07,0.095,274.31,70.05,8.93,39.49
5,2008,08,0.103,276.52,67.99,9.50,38.74
5,2008,09,0.113,279.20,67.22,9.14,38.18
5,2008,10,0.125,281.06,66.26,12.06,39.16
5,2008,11,0.145,283.25,70.04,11.28,40.66
5,2008,12,0.164,285.19,72.40,12.56,42.48
5,2008,13,0.194,287.20,79.18,14.34,46.76
5,2008,14,0.234,289.81,87.51,12.72,50.11
5,2008,15,0.273,291.78,92.31,13.36,52.84
5,2008,16,0.312,293.21,95.02,17.34,56.18
5,2008,17,0.345,294.52,95.60,23.97,59.78
5,2008,18,0.371,295.17,95.16,36.47,65.81
5,2008,19,0.394,295.85,94.39,48.92,71.66
5,2008,20,0.405,295.91,90.72,62.66,76.69
5,2008,21,0.420,296.77,90.81,66.37,78.59
5,2008,22,0.434,298.12,91.33,60.45,75.89
5,2008,23,0.439,298.92,90.57,55.72,73.15
5,2008,24,0.442,299.54,90.29,52.20,71.25
5,2008,25,0.437,299.77,88.06,53.11,70.58
5,2008,26,0.433,300.32,86.18,50.56,68.37
5,2008,27,0.428,300.98,83.65,45.36,64.50
5,2008,28,0.418,301.21,79.82,42.68,61.25
5,2008,29,0.411,301.70,79.49,39.06,59.27
5,2008,30,0.400,302.64,79.24,31.58,55.41
5,2008,31,0.379,302.52,74.58,32.60,53.59
5,2008,32,0.355,302.58,69.56,30.38,49.97
5,2008,33,0.327,303.25,60.86,21.52,41.19
5,2008,34,0.295,302.83,50.46,20.81,35.64
5,2008,35,0.268,301.97,43.47,20.81,32.14
5,2008,36,0.241,300.35,37.67,20.94,29.31
5,2008,37,0.215,298.04,33.06,23.96,28.51
5,2008,38,0.194,295.38,31.60,31.83,31.71
5,2008,39,0.180,293.33,34.56,31.20,32.88
5,2008,40,0.172,291.68,41.09,23.82,32.45
5,2008,41,0.169,290.04,50.19,12.88,31.54
5,2008,42,0.168,288.33,57.55,4.16,30.85
5,2008,43,0.170,286.92,65.16,0.62,32.89
5,2008,44,0.166,284.64,69.72,0.69,35.21
5,2008,45,0.162,282.12,73.60,1.56,37.58
5,2008,46,0.154,279.80,76.70,2.01,39.35
5,2008,47,0.142,276.95,77.93,4.08,41.01
5,2008,48,0.126,273.90,78.34,8.25,43.29
5,2008,49,0.109,270.52,75.88,14.85,45.37
5,2008,50,0.090,267.04,69.39,21.51,45.45
5,2008,51,0.074,263.06,64.95,32.72,48.84
5,2008,52,0.060,259.40,59.94,44.27,52.11
5,2009,01,0.052,257.06,58.52,52.21,55.37
5,2009,02,0.045,255.42,50.52,57.10,53.81
5,2009,03,0.037,254.15,40.47,61.71,51.09
5,2009,04,0.037,254.18,39.57,62.92,51.25
5,2009,05,0.043,255.93,41.70,59.98,50.84
5,2009,06,0.048,258.56,41.29,55.34,48.31
5,2009,07,0.058,262.59,42.47,47.99,45.23
5,2009,08,0.070,266.77,46.28,41.57,43.92
5,2009,09,0.086,270.84,50.88,36.42,43.65
5,2009,10,0.104,275.02,54.69,31.89,43.29
5,2009,11,0.120,278.89,57.14,26.40,41.77
5,2009,12,0.144,282.41,62.71,22.85,42.78
5,2009,13,0.177,286.47,71.74,17.20,44.47
5,2009,14,0.208,290.38,76.90,10.71,43.81
5,2009,15,0.231,293.05,76.49,8.30,42.40
5,2009,16,0.250,294.28,73.11,12.26,42.68
5,2009,17,0.272,295.40,70.57,18.69,44.63
5,2009,18,0.295,296.68,69.20,25.62,47.41
5,2009,19,0.319,297.68,67.64,34.12,50.88
5,2009,20,0.344,298.75,67.02,37.99,52.51
5,2009,21,0.364,299.68,66.90,39.87,53.39
5,2009,22,0.379,300.66,65.06,37.45,51.26
5,2009,23,0.388,301.88,63.11,28.50,45.80
5,2009,24,0.389,302.35,59.82,25.45,42.63
5,2009,25,0.390,302.88,60.21,23.05,41.63
5,2009,26,0.389,303.57,60.67,19.32,39.99
5,2009,27,0.381,303.74,57.71,19.44,38.57
5,2009,28,0.369,303.50,54.01,21.44,37.72
5,2009,29,0.359,303.21,52.71,25.16,38.93
5,2009,30,0.348,302.96,52.59,28.93,40.76
5,2009,31,0.336,302.88,53.06,30.04,41.55
5,2009,32,0.323,302.74,52.91,29.86,41.38
5,2009,33,0.308,302.53,50.75,29.21,39.98
5,2009,34,0.289,301.97,47.39,30.02,38.70
5,2009,35,0.271,301.23,45.62,28.94,37.28
5,2009,36,0.255,300.01,46.19,25.42,35.80
5,2009,37,0.243,298.36,49.05,21.60,35.33
5,2009,38,0.228,296.25,51.44,22.83,37.14
5,2009,39,0.213,293.90,54.01,25.37,39.69
5,2009,40,0.202,291.60,57.88,24.89,41.38
5,2009,41,0.189,289.31,60.73,20.76,40.75
5,2009,42,0.175,286.38,61.39,22.85,42.12
5,2009,43,0.156,282.45,59.43,34.52,46.97
5,2009,44,0.134,278.36,54.72,39.59,47.15
5,2009,45,0.112,275.21,49.72,39.54,44.63
5,2009,46,0.098,272.23,48.00,39.79,43.90
5,2009,47,0.085,268.20,46.19,46.40,46.30
5,2009,48,0.077,264.80,46.82,50.32,48.57
5,2009,49,0.073,262.24,49.70,51.06,50.38
5,2009,50,0.071,259.67,53.05,52.52,52.78
5,2009,51,0.063,256.67,55.04,58.14,56.59
5,2009,52,0.054,253.95,54.22,64.55,59.38
5,2010,01,0.041,255.19,45.99,58.17,52.08
5,2010,02,0.039,255.77,45.43,54.06,49.75
5,2010,03,0.037,255.23,42.35,55.29,48.82
5,2010,04,0.033,254.38,36.60,59.65,48.13
5,2010,05,0.030,254.66,31.70,61.87,46.79
5,2010,06,0.034,256.61,31.64,59.17,45.41
5,2010,07,0.038,258.92,29.62,57.16,43.39
5,2010,08,0.043,261.63,29.11,55.36,42.23
5,2010,09,0.055,265.99,33.10,50.23,41.67
5,2010,10,0.072,270.88,37.47,44.53,41.00
5,2010,11,0.091,274.79,42.57,40.15,41.36
5,2010,12,0.108,279.27,46.10,34.23,40.16
5,2010,13,0.127,283.15,49.49,29.85,39.67
5,2010,14,0.154,287.02,54.86,23.75,39.31
