provinceID,year,week,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
26,2000,01,0.00,0.00,0.09,1.08,4.85,18.41,30.23,24.76,13.79,4.90,1.55,0.28,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,2000,02,0.00,0.00,0.00,0.47,2.87,16.15,26.88,27.35,13.94,7.82,2.97,1.08,0.28,0.14,0.05,0.00,0.00,0.00,0.00,0.00,0.00
26,2000,03,0.00,0.00,0.00,0.19,1.84,11.72,23.49,23.12,17.89,10.17,5.56,2.68,1.93,1.13,0.28,0.00,0.00,0.00,0.00,0.00,0.00
26,2000,04,0.00,0.00,0.00,0.28,2.82,9.27,18.50,21.42,16.29,11.35,6.45,5.65,4.57,2.21,1.13,0.05,0.00,0.00,0.00,0.00,0.00
26,2000,05,0.00,0.00,0.00,0.38,2.59,7.96,13.47,19.30,17.70,11.68,8.29,6.69,6.73,4.43,0.71,0.09,0.00,0.00,0.00,0.00,0.00
26,2000,06,0.00,0.00,0.00,0.24,2.02,7.72,13.98,19.26,19.49,12.43,7.06,7.44,8.00,2.26,0.09,0.00,0.00,0.00,0.00,0.00,0.00
26,2000,07,0.00,0.00,0.05,0.05,2.87,9.79,19.11,21.33,16.34,9.70,6.54,8.95,4.85,0.38,0.05,0.00,0.00,0.00,0.00,0.00,0.00
26,2000,08,0.00,0.00,0.00,0.09,1.74,9.79,21.61,22.74,15.07,11.49,6.07,8.71,2.54,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,2000,09,0.00,0.00,0.00,0.00,0.71,7.02,17.80,25.09,17.75,13.28,8.57,8.24,1.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,2000,10,0.00,0.00,0.00,0.00,0.09,4.47,13.75,22.88,20.76,15.49,10.12,10.22,2.12,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,2000,11,0.00,0.00,0.00,0.00,0.00,3.91,12.01,19.02,21.33,15.16,13.37,11.16,3.86,0.14,0.05,0.00,0.00,0.00,0.00,0.00,0.00
26,2000,12,0.00,0.00,0.00,0.00,0.09,3.95,10.17,15.49,19.54,17.23,15.07,11.16,6.54,0.61,0.09,0.05,0.00,0.00,0.00,0.00,0.00
26,2000,13,0.00,0.00,0.00,0.00,0.19,4.43,10.59,16.95,23.26,18.64,12.90,7.58,4.47,0.80,0.14,0.05,0.00,0.00,0.00,0.00,0.00
26,2000,14,0.00,0.00,0.00,0.00,0.56,6.31,18.31,26.55,23.31,14.36,5.08,3.20,1.60,0.61,0.05,0.05,0.00,0.00,0.00,0.00,0.00
26,2000,15,0.00,0.00,0.00,0.05,1.37,9.56,19.82,26.04,21.37,13.09,4.33,2.59,1.08,0.47,0.19,0.05,0.00,0.00,0.00,0.00,0.00
26,2000,16,0.00,0.00,0.00,0.19,1.46,8.19,16.95,23.78,21.28,14.69,7.77,3.30,1.60,0.61,0.14,0.05,0.00,0.00,0.00,0.00,0.00
26,2000,17,0.00,0.00,0.00,0.28,0.71,5.37,10.22,16.90,21.23,18.08,12.29,8.43,4.43,1.22,0.66,0.19,0.00,0.00,0.00,0.00,0.00
26,2000,18,0.00,0.00,0.00,0.00,0.14,0.99,3.34,8.57,12.10,19.21,17.23,15.25,9.37,8.10,3.25,1.55,0.71,0.19,0.00,0.00,0.00
26,2000,19,0.00,0.00,0.00,0.05,0.14,0.66,0.99,3.81,7.72,12.29,16.53,16.38,15.54,10.55,7.72,4.52,1.88,0.99,0.24,0.00,0.00
26,2000,20,0.00,0.00,0.00,0.05,0.56,0.80,2.92,4.57,9.46,12.62,17.04,15.96,13.94,9.75,6.12,3.81,1.65,0.66,0.09,0.00,0.00
26,2000,21,0.00,0.00,0.05,0.05,0.75,1.79,3.20,5.13,10.45,13.98,17.84,16.05,12.90,8.71,5.04,2.68,0.85,0.42,0.05,0.05,0.00
26,2000,22,0.00,0.00,0.09,0.56,1.32,2.59,4.52,7.82,10.36,15.16,15.73,14.27,12.43,7.91,4.14,1.98,0.85,0.19,0.05,0.05,0.00
26,2000,23,0.00,0.05,0.19,0.94,2.02,3.81,4.76,8.52,10.26,13.65,14.12,15.30,11.21,8.52,3.91,1.79,0.75,0.14,0.00,0.05,0.00
26,2000,24,0.00,0.00,0.24,0.47,1.27,2.97,4.24,5.37,8.57,12.38,14.64,16.71,14.60,10.03,4.52,2.73,0.89,0.38,0.00,0.00,0.00
26,2000,25,0.00,0.00,0.09,0.09,0.56,1.69,2.12,4.66,6.50,9.37,15.25,16.05,16.90,14.08,6.73,3.25,1.84,0.71,0.09,0.00,0.00
26,2000,26,0.00,0.00,0.05,0.05,0.33,1.04,1.74,3.77,5.46,9.51,12.24,16.90,18.46,14.45,8.76,4.00,2.45,0.56,0.19,0.05,0.00
26,2000,27,0.00,0.00,0.00,0.05,0.24,0.94,2.26,3.95,7.02,8.90,13.94,17.84,17.80,12.85,7.96,3.95,1.69,0.42,0.19,0.00,0.00
26,2000,28,0.00,0.00,0.00,0.00,0.24,1.04,3.06,4.71,8.24,10.88,15.49,18.97,14.74,11.63,6.59,2.97,1.04,0.38,0.05,0.00,0.00
26,2000,29,0.00,0.00,0.00,0.09,0.42,1.46,3.58,6.59,8.38,13.61,18.03,16.48,14.17,9.75,4.71,1.84,0.75,0.14,0.00,0.00,0.00
26,2000,30,0.00,0.00,0.00,0.28,0.80,2.40,4.76,7.53,11.06,15.96,16.81,15.77,12.57,7.16,2.87,1.41,0.52,0.09,0.00,0.00,0.00
26,2000,31,0.00,0.00,0.05,0.14,1.08,2.97,4.61,8.90,11.82,14.88,17.18,16.95,10.88,5.98,2.92,1.08,0.47,0.09,0.00,0.00,0.00
26,2000,32,0.00,0.00,0.09,0.28,1.13,3.30,6.59,9.56,12.76,16.10,16.76,14.45,10.26,5.04,2.68,0.66,0.19,0.14,0.00,0.00,0.00
26,2000,33,0.00,0.05,0.19,0.33,1.18,4.05,7.58,10.50,14.22,15.82,16.20,15.02,7.67,4.57,1.69,0.61,0.24,0.09,0.00,0.00,0.00
26,2000,34,0.00,0.00,0.14,0.28,0.71,3.20,6.03,10.12,14.45,16.01,16.20,14.50,9.89,5.27,1.93,0.80,0.42,0.05,0.00,0.00,0.00
26,2000,35,0.00,0.00,0.05,0.19,0.52,1.84,4.14,7.44,11.16,14.64,16.71,15.73,12.62,7.63,4.99,1.46,0.52,0.33,0.05,0.00,0.00
26,2000,36,0.00,0.00,0.05,0.19,0.80,1.41,2.97,6.78,8.71,12.57,16.76,15.11,12.24,11.06,6.45,3.44,0.71,0.61,0.14,0.00,0.00
26,2000,37,0.00,0.00,0.05,0.33,1.04,2.35,4.24,6.12,9.27,11.96,14.97,14.17,11.58,9.46,7.58,4.38,1.27,0.80,0.42,0.00,0.00
26,2000,38,0.00,0.05,0.24,0.80,1.60,3.06,5.51,5.13,9.18,10.45,11.53,12.29,11.77,8.85,7.16,6.17,3.67,1.27,0.94,0.33,0.00
26,2000,39,0.05,0.00,0.28,0.94,2.40,3.48,4.61,5.23,6.45,7.44,8.62,8.95,10.55,9.46,8.52,7.67,6.17,4.80,2.68,1.65,0.05
26,2000,40,0.00,0.05,0.52,1.69,2.31,3.77,4.85,6.21,6.87,7.02,8.76,9.37,8.66,9.56,8.71,7.44,6.36,4.28,2.59,0.89,0.09
26,2000,41,0.05,0.52,0.94,2.45,3.86,6.12,7.49,8.33,8.80,9.70,10.69,9.51,9.42,8.47,6.92,4.14,1.98,0.47,0.14,0.00,0.00
26,2000,42,0.09,0.80,1.46,3.15,5.60,7.63,9.13,10.83,11.58,9.93,10.36,9.09,8.71,6.54,3.11,1.65,0.33,0.00,0.00,0.00,0.00
26,2000,43,0.14,0.38,1.37,3.91,6.17,8.95,11.96,12.81,11.35,11.06,9.60,8.66,7.49,4.28,1.32,0.56,0.00,0.00,0.00,0.00,0.00
26,2000,44,0.24,0.61,3.15,3.77,7.25,12.90,14.97,12.71,12.66,10.36,8.05,7.30,4.24,1.22,0.33,0.24,0.00,0.00,0.00,0.00,0.00
26,2000,45,0.42,1.98,2.78,5.32,9.32,16.15,14.50,13.56,13.56,8.95,6.17,4.24,2.40,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00
26,2000,46,0.28,1.79,3.44,5.04,9.84,16.38,18.17,17.23,12.52,8.19,4.05,2.26,0.56,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,2000,47,0.42,1.79,3.53,6.87,10.97,16.67,20.06,17.09,11.86,6.45,2.68,1.13,0.38,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,2000,48,1.46,3.44,5.89,10.22,14.12,18.83,16.76,13.79,8.00,4.28,1.98,0.89,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,2000,49,2.45,4.00,9.13,12.24,16.71,15.77,15.49,10.88,6.54,3.30,2.45,0.89,0.09,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,2000,50,2.82,5.51,11.49,13.09,15.63,14.27,13.94,9.70,6.31,3.01,3.30,0.80,0.09,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,2000,51,3.44,6.78,11.02,14.88,13.14,13.79,11.77,9.09,6.07,4.43,4.61,0.94,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,2000,52,1.98,4.24,8.57,13.94,13.18,11.86,11.68,10.55,7.39,5.70,7.96,2.50,0.42,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,2001,01,0.14,1.08,2.73,7.49,13.65,13.98,11.02,11.11,9.13,6.92,15.73,5.27,1.69,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,2001,02,0.00,0.00,0.75,3.25,11.91,20.53,21.94,16.53,9.32,5.41,7.77,2.21,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,2001,03,0.00,0.00,0.00,0.47,3.15,7.67,15.49,18.88,17.66,12.90,16.76,5.23,1.60,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,2001,04,0.00,0.00,0.00,0.19,0.94,4.14,10.55,13.32,17.47,15.54,19.54,11.72,4.94,1.51,0.14,0.00,0.00,0.00,0.00,0.00,0.00
26,2001,05,0.00,0.00,0.00,0.14,0.66,3.01,7.16,13.23,15.91,18.83,18.69,12.62,7.11,2.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00
26,2001,06,0.00,0.00,0.00,0.05,0.24,1.55,6.69,12.38,15.91,21.09,20.10,13.51,5.93,1.84,0.61,0.09,0.00,0.00,0.00,0.00,0.00
26,2001,07,0.00,0.00,0.00,0.00,0.09,0.56,4.33,10.73,17.66,22.36,20.90,13.65,7.39,1.60,0.52,0.19,0.00,0.00,0.00,0.00,0.00
26,2001,08,0.00,0.00,0.00,0.00,0.00,0.52,3.63,11.39,20.43,23.87,20.67,11.77,5.89,1.55,0.28,0.00,0.00,0.00,0.00,0.00,0.00
26,2001,09,0.00,0.00,0.00,0.00,0.05,0.42,5.04,13.47,23.40,24.39,18.31,9.75,4.24,0.85,0.09,0.00,0.00,0.00,0.00,0.00,0.00
26,2001,10,0.00,0.00,0.00,0.00,0.00,0.28,3.95,13.70,23.31,24.62,17.51,11.44,4.38,0.71,0.09,0.00,0.00,0.00,0.00,0.00,0.00
